#EnsemblGeneID(0)	ChromosomeName(1)	promoterStart(2)	promoterStop(3)	Strand(4)
AAEL012115	supercont1.657	544839	545838	-
AAEL012122	supercont1.657	565343	566342	-
AAEL012123	supercont1.657	566266	567265	+
AAEL012120	supercont1.657	585763	586762	-
AAEL012111	supercont1.657	593580	594579	+
AAEL012112	supercont1.657	616908	617907	-
AAEL012129	supercont1.658	22299	23298	+
AAEL012130	supercont1.658	47854	48853	+
AAEL012127	supercont1.658	111775	112774	+
AAEL012134	supercont1.658	137362	138361	+
AAEL012133	supercont1.658	220599	221598	-
AAEL012132	supercont1.658	325230	326229	+
AAEL012128	supercont1.658	326485	327484	-
AAEL012131	supercont1.658	384184	385183	-
AAEL016799	supercont1.658	386827	387826	-
AAEL012142	supercont1.659	5103	6102	+
AAEL012136	supercont1.659	61921	62920	-
AAEL012141	supercont1.659	317927	318926	-
AAEL012135	supercont1.659	388151	389150	-
AAEL012140	supercont1.659	420511	421510	-
AAEL012137	supercont1.659	441854	442853	+
AAEL012139	supercont1.659	474198	475197	-
AAEL012138	supercont1.659	590303	591302	+
AAEL012143	supercont1.659	629009	630008	-
AAEL002746	supercont1.66	162052	163051	+
AAEL002740	supercont1.66	200021	201020	+
AAEL002755	supercont1.66	444250	445249	-
AAEL002749	supercont1.66	449613	450612	-
AAEL002745	supercont1.66	455553	456552	-
AAEL002732	supercont1.66	518510	519509	-
AAEL016262	supercont1.66	657497	658496	-
AAEL002736	supercont1.66	1574658	1575657	+
AAEL002754	supercont1.66	2140556	2141555	+
AAEL002743	supercont1.66	2206867	2207866	+
AAEL002738	supercont1.66	2220315	2221314	+
AAEL002742	supercont1.66	2238233	2239232	+
AAEL002733	supercont1.66	2254097	2255096	-
AAEL002741	supercont1.66	2419759	2420758	+
AAEL002735	supercont1.66	2699885	2700884	+
AAEL002750	supercont1.66	2734921	2735920	-
AAEL002753	supercont1.66	2802859	2803858	+
AAEL002737	supercont1.66	2806930	2807929	+
AAEL002748	supercont1.66	2860535	2861534	+
AAEL002747	supercont1.66	2903166	2904165	-
AAEL002751	supercont1.66	2914282	2915281	-
AAEL002739	supercont1.66	2914714	2915713	+
AAEL002744	supercont1.66	2939220	2940219	+
AAEL002734	supercont1.66	2957840	2958839	+
AAEL002752	supercont1.66	2997905	2998904	-
AAEL012145	supercont1.660	897	1896	+
AAEL012150	supercont1.660	64019	65018	+
AAEL012148	supercont1.660	77395	78394	+
AAEL012144	supercont1.660	452611	453610	+
AAEL012147	supercont1.660	464403	465402	+
AAEL012146	supercont1.660	543430	544429	+
AAEL012149	supercont1.660	611212	612211	+
AAEL012151	supercont1.660	633003	634002	+
AAEL012157	supercont1.661	132485	133484	+
AAEL012153	supercont1.661	146271	147270	+
AAEL012158	supercont1.661	188123	189122	-
AAEL012154	supercont1.661	277549	278548	+
AAEL012156	supercont1.661	310201	311200	-
AAEL012152	supercont1.661	331113	332112	-
AAEL012155	supercont1.661	623945	624944	+
AAEL012170	supercont1.662	12565	13564	+
AAEL012168	supercont1.662	21147	22146	+
AAEL012174	supercont1.662	21890	22889	-
AAEL012175	supercont1.662	99312	100311	-
AAEL012166	supercont1.662	104027	105026	+
AAEL012160	supercont1.662	142293	143292	+
AAEL012169	supercont1.662	172157	173156	-
AAEL012172	supercont1.662	176397	177396	+
AAEL012179	supercont1.662	188756	189755	+
AAEL012163	supercont1.662	228011	229010	-
AAEL012167	supercont1.662	233183	234182	-
AAEL012171	supercont1.662	239477	240476	+
AAEL012173	supercont1.662	254627	255626	+
AAEL012164	supercont1.662	278863	279862	+
AAEL012177	supercont1.662	314025	315024	+
AAEL012176	supercont1.662	366330	367329	+
AAEL012178	supercont1.662	426995	427994	+
AAEL012165	supercont1.662	499144	500143	+
AAEL012161	supercont1.662	534736	535735	+
AAEL012162	supercont1.662	589574	590573	+
AAEL012159	supercont1.662	618389	619388	-
AAEL012183	supercont1.663	31203	32202	+
AAEL012184	supercont1.663	84573	85572	+
AAEL012185	supercont1.663	122815	123814	-
AAEL012181	supercont1.663	141910	142909	-
AAEL012180	supercont1.663	152898	153897	+
AAEL012187	supercont1.663	208225	209224	-
AAEL012186	supercont1.663	281813	282812	-
AAEL016800	supercont1.663	443772	444771	-
AAEL012182	supercont1.663	582684	583683	-
AAEL012188	supercont1.664	430701	431700	-
AAEL012193	supercont1.664	444353	445352	+
AAEL012190	supercont1.664	523161	524160	-
AAEL012191	supercont1.664	657345	658344	-
AAEL012192	supercont1.664	670974	671973	-
AAEL012189	supercont1.664	688083	689082	+
AAEL012194	supercont1.665	29256	30255	-
AAEL012204	supercont1.665	67911	68910	-
AAEL012201	supercont1.665	93219	94218	+
AAEL012196	supercont1.665	129721	130720	-
AAEL012198	supercont1.665	142958	143957	-
AAEL012200	supercont1.665	269730	270729	+
AAEL012202	supercont1.665	273836	274835	+
AAEL012195	supercont1.665	274315	275314	-
AAEL012197	supercont1.665	284651	285650	+
AAEL012205	supercont1.665	293020	294019	-
AAEL012203	supercont1.665	377956	378955	-
AAEL012199	supercont1.665	530876	531875	-
AAEL012206	supercont1.666	117174	118173	-
AAEL012207	supercont1.666	136827	137826	-
AAEL012212	supercont1.666	212931	213930	+
AAEL012211	supercont1.666	288815	289814	-
AAEL012208	supercont1.666	365192	366191	-
AAEL012209	supercont1.666	376061	377060	+
AAEL012210	supercont1.666	402597	403596	-
AAEL012216	supercont1.667	4388	5387	+
AAEL012221	supercont1.667	47024	48023	-
AAEL012219	supercont1.667	106065	107064	+
AAEL012222	supercont1.667	163905	164904	-
AAEL012218	supercont1.667	187440	188439	+
AAEL012220	supercont1.667	189689	190688	-
AAEL012213	supercont1.667	334469	335468	-
AAEL012215	supercont1.667	559460	560459	-
AAEL012217	supercont1.667	636948	637947	+
AAEL012214	supercont1.667	649743	650742	-
AAEL012223	supercont1.668	1	383	+
AAEL012229	supercont1.668	36727	37726	+
AAEL012224	supercont1.668	52778	53777	-
AAEL012226	supercont1.668	60186	61185	+
AAEL012231	supercont1.668	68416	69415	+
AAEL012230	supercont1.668	462832	463831	-
AAEL012228	supercont1.668	465503	466502	+
AAEL012225	supercont1.668	483293	484292	+
AAEL012227	supercont1.668	510092	511091	+
AAEL016801	supercont1.668	531886	532885	+
AAEL012232	supercont1.668	563999	564998	+
AAEL012233	supercont1.669	270166	271165	-
AAEL002766	supercont1.67	146394	147393	+
AAEL002764	supercont1.67	159494	160493	+
AAEL002770	supercont1.67	176020	177019	-
AAEL002769	supercont1.67	1459202	1460201	+
AAEL002762	supercont1.67	2153383	2154382	+
AAEL002763	supercont1.67	2336226	2337225	+
AAEL002757	supercont1.67	2420382	2421381	-
AAEL002760	supercont1.67	2423570	2424569	+
AAEL002756	supercont1.67	2469704	2470703	-
AAEL002759	supercont1.67	2564316	2565315	-
AAEL002767	supercont1.67	2605243	2606242	+
AAEL002761	supercont1.67	2746706	2747705	-
AAEL002772	supercont1.67	2800004	2801003	+
AAEL002758	supercont1.67	2800765	2801764	-
AAEL002771	supercont1.67	2823144	2824143	+
AAEL002768	supercont1.67	2859865	2860864	-
AAEL002765	supercont1.67	2998340	2999339	-
AAEL012242	supercont1.670	85523	86522	+
AAEL012241	supercont1.670	117501	118500	+
AAEL012237	supercont1.670	125105	126104	-
AAEL012238	supercont1.670	125833	126832	+
AAEL012236	supercont1.670	153203	154202	-
AAEL012240	supercont1.670	180368	181367	-
AAEL012243	supercont1.670	183818	184817	+
AAEL012247	supercont1.670	254416	255415	-
AAEL012235	supercont1.670	273563	274562	+
AAEL012244	supercont1.670	293222	294221	+
AAEL012246	supercont1.670	321633	322632	-
AAEL012234	supercont1.670	469897	470896	-
AAEL012239	supercont1.670	470900	471899	+
AAEL012245	supercont1.670	565688	566687	+
AAEL012248	supercont1.671	88958	89957	-
AAEL012254	supercont1.671	130254	131253	+
AAEL012249	supercont1.671	153814	154813	+
AAEL012250	supercont1.671	190488	191487	+
AAEL012252	supercont1.671	218660	219659	-
AAEL012251	supercont1.671	342605	343604	-
AAEL012253	supercont1.671	552806	553805	-
AAEL012255	supercont1.671	610665	611664	-
AAEL012258	supercont1.672	91716	92715	-
AAEL012260	supercont1.672	543520	544519	-
AAEL012259	supercont1.672	554757	555756	-
AAEL012257	supercont1.672	555937	556936	+
AAEL012256	supercont1.672	557206	558205	+
AAEL012266	supercont1.673	1766	2765	+
AAEL012262	supercont1.673	165409	166408	+
AAEL012267	supercont1.673	353286	354285	+
AAEL012264	supercont1.673	368904	369903	-
AAEL012268	supercont1.673	384915	385914	-
AAEL012261	supercont1.673	418319	419318	+
AAEL012265	supercont1.673	441713	442712	+
AAEL012263	supercont1.673	462300	463299	-
AAEL012269	supercont1.674	34982	35981	+
AAEL012275	supercont1.674	288196	289195	-
AAEL012271	supercont1.674	301475	302474	-
AAEL012272	supercont1.674	304699	305698	+
AAEL012273	supercont1.674	319771	320770	-
AAEL012278	supercont1.674	323884	324883	+
AAEL012279	supercont1.674	352872	353871	-
AAEL012274	supercont1.674	357037	358036	+
AAEL012276	supercont1.674	375983	376982	-
AAEL012280	supercont1.674	387848	388847	+
AAEL012270	supercont1.674	421658	422657	-
AAEL012277	supercont1.674	574085	575084	-
AAEL012288	supercont1.675	24801	25800	-
AAEL015736	supercont1.675	108442	109441	+
AAEL015729	supercont1.675	132119	133118	+
AAEL016802	supercont1.675	133566	134565	-
AAEL012287	supercont1.675	142815	143814	-
AAEL015990	supercont1.675	165834	166833	+
AAEL012289	supercont1.675	235590	236589	-
AAEL012285	supercont1.675	267737	268736	+
AAEL012282	supercont1.675	327348	328347	-
AAEL012283	supercont1.675	364533	365532	+
AAEL012284	supercont1.675	382806	383805	+
AAEL012286	supercont1.675	400775	401774	-
AAEL012290	supercont1.675	590629	591628	-
AAEL012281	supercont1.675	599277	600276	+
AAEL012302	supercont1.676	1	442	+
AAEL012295	supercont1.676	217298	218297	+
AAEL012301	supercont1.676	231974	232973	+
AAEL012299	supercont1.676	245335	246334	-
AAEL012296	supercont1.676	248001	249000	-
AAEL012303	supercont1.676	291371	292370	-
AAEL012294	supercont1.676	422027	423026	+
AAEL012291	supercont1.676	471628	472627	+
AAEL012297	supercont1.676	485578	486577	+
AAEL012298	supercont1.676	521280	522279	+
AAEL012292	supercont1.676	562638	563637	-
AAEL012300	supercont1.676	590370	591369	-
AAEL012293	supercont1.676	632793	633792	-
AAEL012308	supercont1.677	46978	47977	-
AAEL012318	supercont1.677	95481	96480	+
AAEL012316	supercont1.677	148462	149461	-
AAEL012307	supercont1.677	160800	161799	+
AAEL012310	supercont1.677	223401	224400	-
AAEL012317	supercont1.677	229634	230633	+
AAEL012312	supercont1.677	266783	267782	-
AAEL012306	supercont1.677	271676	272675	+
AAEL012311	supercont1.677	315677	316676	+
AAEL012315	supercont1.677	328975	329974	+
AAEL012313	supercont1.677	376195	377194	-
AAEL012304	supercont1.677	425906	426905	-
AAEL012305	supercont1.677	536227	537226	-
AAEL012314	supercont1.677	576169	577168	-
AAEL012309	supercont1.677	612833	613832	-
AAEL012320	supercont1.678	23243	24242	+
AAEL012328	supercont1.678	31273	32272	-
AAEL012324	supercont1.678	31336	32335	+
AAEL012331	supercont1.678	49142	50141	+
AAEL012319	supercont1.678	56483	57482	+
AAEL012321	supercont1.678	294324	295323	+
AAEL012332	supercont1.678	333278	334277	+
AAEL012329	supercont1.678	337489	338488	+
AAEL012327	supercont1.678	338340	339339	-
AAEL012325	supercont1.678	380828	381827	-
AAEL012322	supercont1.678	466832	467831	+
AAEL012326	supercont1.678	467840	468839	+
AAEL012330	supercont1.678	576619	577618	+
AAEL012323	supercont1.678	609348	610347	-
AAEL012336	supercont1.679	6580	7579	+
AAEL012335	supercont1.679	51029	52028	-
AAEL012334	supercont1.679	165334	166333	-
AAEL012333	supercont1.679	247275	248274	-
AAEL002793	supercont1.68	22493	23492	+
AAEL002781	supercont1.68	145626	146625	-
AAEL002815	supercont1.68	476118	477117	+
AAEL002780	supercont1.68	548212	549211	-
AAEL002818	supercont1.68	789708	790707	-
AAEL002782	supercont1.68	799359	800358	+
AAEL002789	supercont1.68	819809	820808	-
AAEL002788	supercont1.68	829541	830540	+
AAEL002779	supercont1.68	841458	842457	-
AAEL002797	supercont1.68	871844	872843	+
AAEL002777	supercont1.68	872805	873804	+
AAEL002787	supercont1.68	1165819	1166818	-
AAEL002794	supercont1.68	1417962	1418961	-
AAEL002813	supercont1.68	1540561	1541560	+
AAEL002785	supercont1.68	1581224	1582223	+
AAEL002800	supercont1.68	1581842	1582841	-
AAEL002798	supercont1.68	1656502	1657501	-
AAEL002784	supercont1.68	1669936	1670935	+
AAEL002809	supercont1.68	1722214	1723213	+
AAEL002802	supercont1.68	1722969	1723968	-
AAEL002792	supercont1.68	1734032	1735031	-
AAEL002775	supercont1.68	1756178	1757177	-
AAEL002808	supercont1.68	1781535	1782534	+
AAEL002786	supercont1.68	1817306	1818305	+
AAEL002817	supercont1.68	1896956	1897955	-
AAEL002778	supercont1.68	1959677	1960676	+
AAEL002810	supercont1.68	1962447	1963446	-
AAEL002804	supercont1.68	1995936	1996935	+
AAEL002801	supercont1.68	2056938	2057937	-
AAEL002790	supercont1.68	2078371	2079370	+
AAEL002811	supercont1.68	2109690	2110689	+
AAEL002814	supercont1.68	2110939	2111938	+
AAEL002799	supercont1.68	2154775	2155774	+
AAEL002776	supercont1.68	2240020	2241019	-
AAEL002807	supercont1.68	2240456	2241455	-
AAEL002803	supercont1.68	2260296	2261295	-
AAEL002773	supercont1.68	2308999	2309998	+
AAEL002796	supercont1.68	2312779	2313778	-
AAEL002783	supercont1.68	2358179	2359178	-
AAEL002791	supercont1.68	2365176	2366175	+
AAEL002812	supercont1.68	2436541	2437540	-
AAEL002816	supercont1.68	2441950	2442949	+
AAEL002795	supercont1.68	2522814	2523813	-
AAEL002806	supercont1.68	2614653	2615652	-
AAEL002805	supercont1.68	2674858	2675857	+
AAEL002774	supercont1.68	2748039	2749038	-
AAEL012338	supercont1.680	95807	96806	-
AAEL012339	supercont1.680	432464	433463	+
AAEL012337	supercont1.680	506764	507763	+
AAEL012345	supercont1.681	13682	14681	+
AAEL012342	supercont1.681	17847	18846	-
AAEL012349	supercont1.681	38204	39203	+
AAEL012344	supercont1.681	52515	53514	+
AAEL012340	supercont1.681	53043	54042	-
AAEL012343	supercont1.681	81917	82916	-
AAEL012346	supercont1.681	126351	127350	+
AAEL012350	supercont1.681	242439	243438	+
AAEL015896	supercont1.681	269087	270086	-
AAEL012341	supercont1.681	287876	288875	-
AAEL015948	supercont1.681	304862	305861	+
AAEL012347	supercont1.681	359391	360390	-
AAEL012348	supercont1.681	371642	372641	+
AAEL012353	supercont1.682	68571	69570	+
AAEL012351	supercont1.682	269892	270891	+
AAEL012355	supercont1.682	294127	295126	-
AAEL012352	supercont1.682	313379	314378	+
AAEL012354	supercont1.682	411705	412704	+
AAEL012357	supercont1.683	25545	26544	-
AAEL012356	supercont1.683	179806	180805	+
AAEL012365	supercont1.684	49231	50230	-
AAEL012359	supercont1.684	86333	87332	+
AAEL012369	supercont1.684	132098	133097	+
AAEL012360	supercont1.684	185326	186325	-
AAEL012358	supercont1.684	241706	242705	+
AAEL012367	supercont1.684	243830	244829	-
AAEL012361	supercont1.684	248423	249422	+
AAEL012368	supercont1.684	256941	257940	-
AAEL012362	supercont1.684	286066	287065	+
AAEL012370	supercont1.684	331642	332641	-
AAEL012363	supercont1.684	387275	388274	-
AAEL012366	supercont1.684	504812	505811	-
AAEL012364	supercont1.684	595432	596431	+
AAEL012377	supercont1.685	142218	143217	-
AAEL012379	supercont1.685	172161	173160	+
AAEL012374	supercont1.685	189534	190533	+
AAEL012372	supercont1.685	393311	394310	-
AAEL012380	supercont1.685	432473	433472	+
AAEL012378	supercont1.685	483919	484918	+
AAEL015731	supercont1.685	490776	491775	+
AAEL012375	supercont1.685	522657	523656	+
AAEL012371	supercont1.685	565458	566457	-
AAEL012376	supercont1.685	593541	594540	-
AAEL012373	supercont1.685	594196	595195	-
AAEL012383	supercont1.687	80618	81617	+
AAEL012384	supercont1.687	298586	299585	-
AAEL012385	supercont1.687	391309	392308	+
AAEL012381	supercont1.687	472765	473764	-
AAEL012382	supercont1.687	576439	577438	+
AAEL012395	supercont1.688	72391	73390	-
AAEL012386	supercont1.688	86463	87462	+
AAEL012396	supercont1.688	91238	92237	+
AAEL012392	supercont1.688	137539	138538	+
AAEL012389	supercont1.688	142054	143053	-
AAEL012398	supercont1.688	168075	169074	-
AAEL012393	supercont1.688	195529	196528	+
AAEL012394	supercont1.688	231238	232237	-
AAEL012391	supercont1.688	241706	242705	+
AAEL012387	supercont1.688	245314	246313	+
AAEL012390	supercont1.688	280439	281438	-
AAEL012388	supercont1.688	286170	287169	+
AAEL012397	supercont1.688	334390	335389	+
AAEL012403	supercont1.689	106343	107342	+
AAEL012401	supercont1.689	249538	250537	-
AAEL012400	supercont1.689	351030	352029	-
AAEL016803	supercont1.689	406345	407344	-
AAEL012402	supercont1.689	565656	566655	+
AAEL012399	supercont1.689	624579	625578	-
AAEL002824	supercont1.69	69649	70648	+
AAEL002837	supercont1.69	125226	126225	-
AAEL002844	supercont1.69	125265	126264	+
AAEL002827	supercont1.69	149717	150716	-
AAEL002832	supercont1.69	180890	181889	-
AAEL002841	supercont1.69	184140	185139	+
AAEL002842	supercont1.69	208794	209793	+
AAEL002846	supercont1.69	214693	215692	+
AAEL002843	supercont1.69	253911	254910	+
AAEL002834	supercont1.69	292916	293915	+
AAEL002833	supercont1.69	370141	371140	-
AAEL002831	supercont1.69	386015	387014	+
AAEL002825	supercont1.69	395303	396302	-
AAEL002852	supercont1.69	397621	398620	+
AAEL002849	supercont1.69	442763	443762	-
AAEL002836	supercont1.69	445032	446031	+
AAEL002822	supercont1.69	461783	462782	-
AAEL002854	supercont1.69	471693	472692	+
AAEL002821	supercont1.69	474699	475698	+
AAEL002838	supercont1.69	475612	476611	-
AAEL002830	supercont1.69	481932	482931	+
AAEL002820	supercont1.69	519803	520802	-
AAEL002823	supercont1.69	594959	595958	+
AAEL002847	supercont1.69	628077	629076	-
AAEL002845	supercont1.69	999711	1000710	+
AAEL002839	supercont1.69	1065702	1066701	+
AAEL002829	supercont1.69	1175559	1176558	+
AAEL002840	supercont1.69	1313933	1314932	-
AAEL002850	supercont1.69	1636737	1637736	+
AAEL002819	supercont1.69	1684789	1685788	-
AAEL002828	supercont1.69	1688109	1689108	+
AAEL002835	supercont1.69	1824113	1825112	+
AAEL002826	supercont1.69	1850799	1851798	+
AAEL002851	supercont1.69	1898006	1899005	+
AAEL002848	supercont1.69	2136920	2137919	+
AAEL002853	supercont1.69	2466652	2467651	-
AAEL012404	supercont1.690	516149	517148	+
AAEL012405	supercont1.691	398629	399628	+
AAEL012406	supercont1.692	78078	79077	+
AAEL016804	supercont1.692	340587	341586	-
AAEL012412	supercont1.693	65234	66233	-
AAEL012409	supercont1.693	246922	247921	+
AAEL016805	supercont1.693	298359	299358	+
AAEL012411	supercont1.693	380067	381066	-
AAEL012408	supercont1.693	388956	389955	-
AAEL012410	supercont1.693	413842	414841	+
AAEL012407	supercont1.693	496816	497815	-
