#EnsemblGeneID(0)	Chromosome(1)	ExonStart(bp)(2)	ExonEnd(bp)(3)	Strand(4)
AAEL001582	supercont1.36	2828377	2828551	+
AAEL001582	supercont1.36	2829657	2829783	+
AAEL001582	supercont1.36	2845117	2845177	+
AAEL001582	supercont1.36	2845920	2846183	+
AAEL001582	supercont1.36	2846247	2846394	+
AAEL001582	supercont1.36	2851778	2851801	+
AAEL001582	supercont1.36	2851973	2852020	+
AAEL001582	supercont1.36	2852105	2852481	+
AAEL001582	supercont1.36	2852551	2852684	+
AAEL001582	supercont1.36	2859220	2859408	+
AAEL001729	supercont1.40	1784894	1784972	+
AAEL001729	supercont1.40	1785035	1786949	+
AAEL011361	supercont1.571	1481	2577	+
AAEL011361	supercont1.571	17329	17622	+
AAEL002889	supercont1.71	198365	199080	+
AAEL015404	supercont1.2060	8472	8758	-
AAEL015404	supercont1.2060	8823	9149	-
AAEL015452	supercont1.2343	2975	3127	+
AAEL015452	supercont1.2343	8138	8352	+
AAEL015452	supercont1.2343	8410	8421	+
AAEL009121	supercont1.371	339264	339812	-
AAEL009121	supercont1.371	339876	341020	-
AAEL000881	supercont1.18	3339624	3339632	+
AAEL000881	supercont1.18	3339695	3340180	+
AAEL002365	supercont1.55	1710396	1710941	+
AAEL002365	supercont1.55	1711001	1711140	+
AAEL002365	supercont1.55	1722790	1722904	+
AAEL002365	supercont1.55	1724123	1724312	+
AAEL003401	supercont1.85	361843	361994	-
AAEL003401	supercont1.85	362054	362512	-
AAEL003401	supercont1.85	362584	362624	-
AAEL007249	supercont1.245	756373	756609	-
AAEL011705	supercont1.604	149970	151076	-
AAEL011705	supercont1.604	151134	151314	-
AAEL000056	supercont1.1	764426	764830	+
AAEL000056	supercont1.1	768022	768048	+
AAEL007214	supercont1.243	1319399	1320019	-
AAEL007214	supercont1.243	1320080	1320292	-
AAEL007214	supercont1.243	1320357	1320566	-
AAEL007591	supercont1.265	43154	43576	-
AAEL007591	supercont1.265	43645	43747	-
AAEL014509	supercont1.1139	68773	69554	+
AAEL014509	supercont1.1139	94274	95375	+
AAEL014154	supercont1.1020	209291	209434	+
AAEL014154	supercont1.1020	209502	210200	+
AAEL003506	supercont1.88	2302315	2303020	+
AAEL003506	supercont1.88	2319428	2319582	+
AAEL003506	supercont1.88	2327278	2327478	+
AAEL014704	supercont1.1226	107383	107859	+
AAEL014704	supercont1.1226	112047	113084	+
AAEL012510	supercont1.704	49682	50428	-
AAEL012510	supercont1.704	51622	51947	-
AAEL012510	supercont1.704	65656	66603	-
AAEL012510	supercont1.704	66689	66831	-
AAEL008840	supercont1.352	729122	729247	+
AAEL008840	supercont1.352	730258	730441	+
AAEL008840	supercont1.352	730722	730841	+
AAEL008840	supercont1.352	737213	737322	+
AAEL008840	supercont1.352	737384	737789	+
AAEL008840	supercont1.352	745836	746387	+
AAEL008840	supercont1.352	747472	747572	+
AAEL008840	supercont1.352	747688	747900	+
AAEL008840	supercont1.352	748010	748173	+
AAEL008840	supercont1.352	749078	749226	+
AAEL008840	supercont1.352	756091	756191	+
AAEL006912	supercont1.227	38602	38970	-
AAEL006912	supercont1.227	39031	39193	-
AAEL006912	supercont1.227	39728	40578	-
AAEL006912	supercont1.227	45454	45599	-
AAEL006912	supercont1.227	45724	45752	-
AAEL006912	supercont1.227	38602	38970	-
AAEL006912	supercont1.227	39031	39193	-
AAEL006912	supercont1.227	39728	40578	-
AAEL006912	supercont1.227	45454	45615	-
AAEL006912	supercont1.227	45724	45752	-
AAEL013813	supercont1.930	4247	4278	+
AAEL013813	supercont1.930	4343	5893	+
AAEL013813	supercont1.930	7720	8377	+
AAEL001323	supercont1.29	2810972	2811286	+
AAEL001323	supercont1.29	2822127	2822364	+
AAEL001323	supercont1.29	2822424	2822557	+
AAEL001323	supercont1.29	2834835	2835288	+
AAEL006086	supercont1.188	1260107	1260262	-
AAEL015235	supercont1.1635	47415	47637	-
AAEL015235	supercont1.1635	49893	50057	-
AAEL015235	supercont1.1635	50114	50257	-
AAEL015235	supercont1.1635	50323	50793	-
AAEL015235	supercont1.1635	55837	56191	-
AAEL015235	supercont1.1635	56263	56351	-
AAEL014200	supercont1.1034	277433	279175	-
AAEL014200	supercont1.1034	293476	293479	-
AAEL014200	supercont1.1034	296659	296666	-
AAEL013888	supercont1.954	4777	4788	+
AAEL013888	supercont1.954	5322	5596	+
AAEL013888	supercont1.954	5666	7024	+
AAEL013888	supercont1.954	14584	15955	+
AAEL007485	supercont1.258	799569	799676	-
AAEL007485	supercont1.258	802922	803992	-
AAEL007485	supercont1.258	804029	804042	-
AAEL007485	supercont1.258	804160	804319	-
AAEL003014	supercont1.74	1529273	1529677	-
AAEL003014	supercont1.74	1539329	1539893	-
AAEL003014	supercont1.74	1539965	1540062	-
AAEL003014	supercont1.74	1540169	1540291	-
AAEL000918	supercont1.18	2939034	2939307	-
AAEL000918	supercont1.18	2962513	2962849	-
AAEL000918	supercont1.18	2962907	2963368	-
AAEL000918	supercont1.18	2963421	2963882	-
AAEL000918	supercont1.18	2971915	2972054	-
AAEL000918	supercont1.18	2972118	2972394	-
AAEL004276	supercont1.113	1341104	1341958	-
AAEL011370	supercont1.573	28475	28503	+
AAEL011370	supercont1.573	28565	29663	+
AAEL011370	supercont1.573	37636	38717	+
AAEL000733	supercont1.15	921782	922573	-
AAEL000733	supercont1.15	953971	954384	-
AAEL000733	supercont1.15	955279	955386	-
AAEL000733	supercont1.15	1001572	1001990	-
AAEL000733	supercont1.15	921782	922573	-
AAEL000733	supercont1.15	953971	954384	-
AAEL000733	supercont1.15	955279	955386	-
AAEL000733	supercont1.15	955671	955725	-
AAEL000733	supercont1.15	971567	971623	-
AAEL006892	supercont1.225	180508	180725	+
AAEL006892	supercont1.225	180784	180910	+
AAEL006892	supercont1.225	181094	182337	+
AAEL000260	supercont1.5	1393516	1395268	-
AAEL000260	supercont1.5	1406774	1406925	-
AAEL007241	supercont1.244	1569484	1569502	+
AAEL007241	supercont1.244	1570292	1570527	+
AAEL004362	supercont1.116	130338	130388	+
AAEL004362	supercont1.116	130450	130560	+
AAEL004362	supercont1.116	132582	132707	+
AAEL010037	supercont1.447	521272	521496	+
AAEL010037	supercont1.447	521575	523449	+
AAEL000531	supercont1.10	186839	187210	+
AAEL000531	supercont1.10	187263	188462	+
AAEL006949	supercont1.229	1260564	1260743	+
AAEL006949	supercont1.229	1263009	1263378	+
AAEL006949	supercont1.229	1263450	1263574	+
AAEL006949	supercont1.229	1263641	1263809	+
AAEL006949	supercont1.229	1278196	1278394	+
AAEL006949	supercont1.229	1278462	1278618	+
AAEL010001	supercont1.446	781809	783198	-
AAEL010001	supercont1.446	784089	784291	-
AAEL010001	supercont1.446	784363	784497	-
AAEL010852	supercont1.512	211110	211354	-
AAEL010852	supercont1.512	212675	212779	-
AAEL010852	supercont1.512	212849	213033	-
AAEL010852	supercont1.512	213096	213166	-
AAEL010852	supercont1.512	220623	220766	-
AAEL010852	supercont1.512	220834	221260	-
AAEL010852	supercont1.512	237454	237962	-
AAEL007839	supercont1.285	1247364	1247431	+
AAEL007839	supercont1.285	1247501	1248312	+
AAEL007839	supercont1.285	1252124	1252798	+
AAEL007839	supercont1.285	1252850	1253031	+
AAEL001630	supercont1.37	1380668	1382513	+
AAEL001630	supercont1.37	1392840	1392970	+
AAEL009772	supercont1.428	110992	111110	+
AAEL009772	supercont1.428	111170	111379	+
AAEL009772	supercont1.428	134231	134302	+
AAEL009772	supercont1.428	134368	134466	+
AAEL009772	supercont1.428	152946	153414	+
AAEL009772	supercont1.428	110992	111379	+
AAEL009772	supercont1.428	134231	134302	+
AAEL009772	supercont1.428	134368	134466	+
AAEL009772	supercont1.428	134630	135022	+
AAEL009772	supercont1.428	110992	111379	+
AAEL009772	supercont1.428	134231	134302	+
AAEL009772	supercont1.428	134368	134466	+
AAEL009772	supercont1.428	152946	153414	+
AAEL003411	supercont1.86	827709	827803	+
AAEL003411	supercont1.86	827864	828686	+
AAEL014176	supercont1.1026	139067	139132	+
AAEL014176	supercont1.1026	140045	140273	+
AAEL014176	supercont1.1026	140328	141387	+
AAEL004078	supercont1.106	2469459	2469740	-
AAEL004078	supercont1.106	2469746	2470034	-
AAEL004078	supercont1.106	2482010	2482083	-
AAEL006681	supercont1.216	332454	332504	+
AAEL006681	supercont1.216	332567	332737	+
AAEL006681	supercont1.216	335880	336547	+
AAEL006681	supercont1.216	337081	337831	+
AAEL006681	supercont1.216	338736	338777	+
AAEL002149	supercont1.50	1583970	1584804	-
AAEL002149	supercont1.50	1584864	1585081	-
AAEL013158	supercont1.798	414514	415485	+
AAEL001579	supercont1.36	962161	962337	+
AAEL014081	supercont1.1002	118784	119136	-
AAEL014081	supercont1.1002	119195	119660	-
AAEL012896	supercont1.756	345016	345495	-
AAEL000924	supercont1.18	441816	442206	+
AAEL000924	supercont1.18	451240	453087	+
AAEL000924	supercont1.18	453150	453364	+
AAEL000924	supercont1.18	459336	460767	+
AAEL000924	supercont1.18	460827	461802	+
AAEL005098	supercont1.141	2140177	2140251	+
AAEL005098	supercont1.141	2140326	2140809	+
AAEL002247	supercont1.52	452662	453387	+
AAEL005884	supercont1.178	834149	834172	+
AAEL005884	supercont1.178	837959	838112	+
AAEL005884	supercont1.178	838483	838642	+
AAEL005884	supercont1.178	838827	838881	+
AAEL006653	supercont1.215	775118	775281	+
AAEL006653	supercont1.215	775342	775843	+
AAEL006653	supercont1.215	801794	802038	+
AAEL007133	supercont1.238	1572153	1572447	+
AAEL007133	supercont1.238	1578353	1578533	+
AAEL007133	supercont1.238	1578592	1578682	+
AAEL007133	supercont1.238	1580508	1580880	+
AAEL009289	supercont1.387	747307	748350	-
AAEL009289	supercont1.387	748421	748584	-
AAEL009289	supercont1.387	770424	771542	-
AAEL009289	supercont1.387	779967	779991	-
AAEL000966	supercont1.19	3069348	3069354	+
AAEL000966	supercont1.19	3069514	3069629	+
AAEL000966	supercont1.19	3070662	3070838	+
AAEL002425	supercont1.56	3028213	3028537	+
AAEL002425	supercont1.56	3028592	3028818	+
AAEL012397	supercont1.688	335390	335430	+
AAEL012397	supercont1.688	335734	335808	+
AAEL012397	supercont1.688	335972	336116	+
AAEL012397	supercont1.688	336487	336687	+
AAEL012397	supercont1.688	359893	360117	+
AAEL012397	supercont1.688	360179	361411	+
AAEL009846	supercont1.432	534754	535687	-
AAEL009846	supercont1.432	535746	535922	-
AAEL014498	supercont1.1137	175947	176705	+
AAEL013185	supercont1.803	442166	442175	+
AAEL013185	supercont1.803	453348	453562	+
AAEL013185	supercont1.803	453620	453755	+
AAEL013185	supercont1.803	453826	454427	+
AAEL005313	supercont1.151	350485	351342	+
AAEL011906	supercont1.629	250686	251825	+
AAEL004116	supercont1.107	2103492	2103565	-
AAEL004116	supercont1.107	2103906	2104221	-
AAEL004440	supercont1.119	469005	469718	-
AAEL004440	supercont1.119	508091	508222	-
AAEL004440	supercont1.119	508286	508470	-
AAEL004440	supercont1.119	508535	508634	-
AAEL004440	supercont1.119	508706	508798	-
AAEL004440	supercont1.119	508912	509429	-
AAEL004440	supercont1.119	509492	509621	-
AAEL004440	supercont1.119	515336	515453	-
AAEL004440	supercont1.119	535174	535960	-
AAEL006138	supercont1.191	160679	161988	-
AAEL006138	supercont1.191	162048	167246	-
AAEL006138	supercont1.191	167329	167375	-
AAEL002870	supercont1.70	2306780	2307867	-
AAEL002870	supercont1.70	2311167	2312214	-
AAEL002870	supercont1.70	2312291	2312571	-
AAEL002870	supercont1.70	2306870	2307867	-
AAEL002870	supercont1.70	2311167	2312214	-
AAEL002870	supercont1.70	2312291	2312494	-
AAEL002870	supercont1.70	2312571	2312639	-
AAEL007952	supercont1.291	990046	990404	+
AAEL007952	supercont1.291	990606	991017	+
AAEL007952	supercont1.291	1000795	1000938	+
AAEL013105	supercont1.790	22020	22041	-
AAEL013105	supercont1.790	31446	31714	-
AAEL013105	supercont1.790	31779	32075	-
AAEL013105	supercont1.790	32139	32905	-
AAEL013105	supercont1.790	32972	33267	-
AAEL013105	supercont1.790	67137	67279	-
AAEL013105	supercont1.790	67400	67516	-
AAEL013105	supercont1.790	67578	67855	-
AAEL013105	supercont1.790	76615	76821	-
AAEL013105	supercont1.790	77047	77461	-
AAEL004328	supercont1.115	92210	92369	-
AAEL004328	supercont1.115	92691	93784	-
AAEL004328	supercont1.115	93849	94122	-
AAEL004328	supercont1.115	95091	95698	-
AAEL004328	supercont1.115	95764	95790	-
AAEL012757	supercont1.736	11896	12580	-
AAEL012757	supercont1.736	12641	12728	-
AAEL012757	supercont1.736	12993	13176	-
AAEL010321	supercont1.470	460331	460457	+
AAEL010321	supercont1.470	460526	460598	+
AAEL010321	supercont1.470	472473	474081	+
AAEL013231	supercont1.809	380486	381220	-
AAEL013231	supercont1.809	381284	381295	-
AAEL007753	supercont1.278	1406434	1408928	+
AAEL002378	supercont1.55	105869	106552	-
AAEL002378	supercont1.55	106607	107198	-
AAEL002378	supercont1.55	112501	112637	-
AAEL002378	supercont1.55	112702	112829	-
AAEL002378	supercont1.55	112896	113354	-
AAEL014298	supercont1.1062	307902	307917	+
AAEL014298	supercont1.1062	307987	308243	+
AAEL014298	supercont1.1062	311928	312005	+
AAEL014298	supercont1.1062	312239	313117	+
AAEL014328	supercont1.1073	124561	124907	+
AAEL014328	supercont1.1073	124944	125586	+
AAEL014328	supercont1.1073	125649	126410	+
AAEL011050	supercont1.537	183770	184241	-
AAEL011050	supercont1.537	187879	188304	-
AAEL011050	supercont1.537	188370	188457	-
AAEL011050	supercont1.537	195792	196025	-
AAEL000319	supercont1.6	3087173	3087366	+
AAEL000319	supercont1.6	3087469	3088138	+
AAEL013572	supercont1.872	114864	115316	-
AAEL013572	supercont1.872	115388	115536	-
AAEL013572	supercont1.872	115609	115669	-
AAEL013572	supercont1.872	115685	116478	-
AAEL013572	supercont1.872	116632	116797	-
AAEL004779	supercont1.129	502120	502251	-
AAEL004779	supercont1.129	502322	502677	-
AAEL004779	supercont1.129	502748	503035	-
AAEL013074	supercont1.786	441948	442031	-
AAEL013074	supercont1.786	442102	442248	-
AAEL013074	supercont1.786	443627	444009	-
AAEL013074	supercont1.786	447784	448141	-
AAEL013074	supercont1.786	451025	451220	-
AAEL013074	supercont1.786	451284	451941	-
AAEL013074	supercont1.786	478575	478771	-
AAEL001249	supercont1.28	2505105	2505379	-
AAEL001249	supercont1.28	2505450	2506271	-
AAEL007559	supercont1.263	278111	278116	+
AAEL007559	supercont1.263	278479	278592	+
AAEL007559	supercont1.263	278737	278933	+
AAEL007559	supercont1.263	280959	281082	+
AAEL007559	supercont1.263	281193	281468	+
AAEL007559	supercont1.263	285217	285384	+
AAEL006906	supercont1.226	1713932	1714127	+
AAEL006906	supercont1.226	1714190	1714599	+
AAEL007566	supercont1.263	442199	442776	+
AAEL007566	supercont1.263	443823	444131	+
AAEL003575	supercont1.91	108064	108077	+
AAEL003575	supercont1.91	108333	108358	+
AAEL003575	supercont1.91	108488	108748	+
AAEL003575	supercont1.91	108856	108976	+
AAEL003575	supercont1.91	114618	114916	+
AAEL003575	supercont1.91	114981	115154	+
AAEL003575	supercont1.91	125350	125466	+
AAEL003575	supercont1.91	125596	125629	+
AAEL003575	supercont1.91	165169	165301	+
AAEL003575	supercont1.91	165365	168703	+
AAEL010606	supercont1.490	463365	463449	-
AAEL010606	supercont1.490	476213	476273	-
AAEL010606	supercont1.490	477315	477449	-
AAEL010606	supercont1.490	477582	477762	-
AAEL010606	supercont1.490	477827	477937	-
AAEL010606	supercont1.490	478081	478283	-
AAEL010606	supercont1.490	478822	478947	-
AAEL010606	supercont1.490	479409	479582	-
AAEL010606	supercont1.490	492018	492185	-
AAEL010606	supercont1.490	505010	505176	-
AAEL010606	supercont1.490	510089	511819	-
AAEL010606	supercont1.490	511877	512170	-
AAEL010606	supercont1.490	512235	512568	-
AAEL010606	supercont1.490	512629	512748	-
AAEL010606	supercont1.490	530494	530784	-
AAEL010606	supercont1.490	550185	550346	-
AAEL010606	supercont1.490	550406	550813	-
AAEL010606	supercont1.490	550876	551312	-
AAEL010606	supercont1.490	595486	595606	-
AAEL010606	supercont1.490	624525	624674	-
AAEL010606	supercont1.490	671894	672067	-
AAEL010606	supercont1.490	682046	682375	-
AAEL010606	supercont1.490	688323	688332	-
AAEL014221	supercont1.1041	243172	243374	+
AAEL014221	supercont1.1041	243410	243563	+
AAEL014221	supercont1.1041	250165	250947	+
AAEL006131	supercont1.191	1619421	1619883	+
AAEL006131	supercont1.191	1633765	1634405	+
AAEL011879	supercont1.625	607869	608127	+
AAEL011879	supercont1.625	616916	617013	+
AAEL011879	supercont1.625	617081	617227	+
AAEL011879	supercont1.625	625018	626852	+
AAEL011879	supercont1.625	648430	650606	+
AAEL011879	supercont1.625	669018	670185	+
AAEL002802	supercont1.68	1681036	1681931	-
AAEL002802	supercont1.68	1681993	1682462	-
AAEL002802	supercont1.68	1704257	1704855	-
AAEL002802	supercont1.68	1705051	1705296	-
AAEL002802	supercont1.68	1705348	1705624	-
AAEL002802	supercont1.68	1705684	1705850	-
AAEL002802	supercont1.68	1722810	1722968	-
AAEL011420	supercont1.579	125186	126262	-
AAEL011420	supercont1.579	126363	126605	-
AAEL011420	supercont1.579	126771	126986	-
AAEL011420	supercont1.579	127048	127185	-
AAEL011420	supercont1.579	127245	127377	-
AAEL011420	supercont1.579	137123	137233	-
AAEL011420	supercont1.579	170561	170615	-
AAEL011420	supercont1.579	174472	174561	-
AAEL011420	supercont1.579	205688	205973	-
AAEL011420	supercont1.579	242732	243043	-
AAEL011420	supercont1.579	255242	255265	-
AAEL012424	supercont1.695	376489	376568	-
AAEL012424	supercont1.695	381620	382838	-
AAEL012424	supercont1.695	383534	383557	-
AAEL003985	supercont1.104	314291	314583	-
AAEL003985	supercont1.104	317165	317235	-
AAEL003985	supercont1.104	318552	318676	-
AAEL007665	supercont1.272	1055732	1057411	+
AAEL012414	supercont1.694	30236	30688	-
AAEL012414	supercont1.694	30747	31163	-
AAEL005192	supercont1.145	41446	41492	+
AAEL005192	supercont1.145	41561	41992	+
AAEL005474	supercont1.158	1532093	1532636	+
AAEL005474	supercont1.158	1543841	1543975	+
AAEL005474	supercont1.158	1550374	1550506	+
AAEL005474	supercont1.158	1550578	1550903	+
AAEL004108	supercont1.107	2501445	2502569	+
AAEL014819	supercont1.1279	136098	136849	-
AAEL007775	supercont1.280	319054	319206	-
AAEL000206	supercont1.3	2112343	2112642	-
AAEL000206	supercont1.3	2112709	2112894	-
AAEL000206	supercont1.3	2112959	2113015	-
AAEL000206	supercont1.3	2117665	2117688	-
AAEL005553	supercont1.162	127992	127998	+
AAEL005553	supercont1.162	133475	134198	+
AAEL005553	supercont1.162	149902	150823	+
AAEL004468	supercont1.120	1064491	1066134	+
AAEL011972	supercont1.639	70253	70893	+
AAEL011972	supercont1.639	80417	80717	+
AAEL011972	supercont1.639	70253	70893	+
AAEL011972	supercont1.639	80417	80605	+
AAEL011972	supercont1.639	80664	80717	+
AAEL001880	supercont1.45	1662185	1662319	-
AAEL001880	supercont1.45	1662321	1662482	-
AAEL005583	supercont1.163	1518202	1518489	-
AAEL005583	supercont1.163	1518555	1518859	-
AAEL005583	supercont1.163	1536984	1537478	-
AAEL005583	supercont1.163	1537543	1537767	-
AAEL005583	supercont1.163	1545580	1545867	-
AAEL007832	supercont1.285	1055276	1055307	+
AAEL007832	supercont1.285	1058738	1059258	+
AAEL007832	supercont1.285	1059322	1061645	+
AAEL006873	supercont1.224	220889	221233	+
